"growing up as a kid i'd often get bullied by my sister and mocked for my own race by my own family. everytime i'd tell my parents about the bullying and racism i recieved as a child they never did anything to help or reassure me, at all. my sister was the biggest bully i've had as a child. she also assaulted me several times. and also tried to kill me by drowning me in the pool.",i used to play dolls all the time with my sister. it was fun though.
ive seen alot of death in my past mostly my grandparents,that i acutally dont know yet
"I was diagnosed with ADHD when I was fairly young, and have been medicated for it since I was about 13.  Because of my compulsive tendencies, I often conflicted with my mother, who would stop me from doing things I tried to do.  This may have built in me a dual set of impressions about myself and others; one is that I cause problems, and the other is that everything I try to do will be thwarted by something or someone.","While working at a summer camp, I performed a one-man puppet show of Lewis Carroll's Jabberwocky poem; that and crafting video edits give me the feeling of a solid life accomplishment."
"I asked my father if he could think of any reason that i would tend to self sabotage when I feel strong anger. He got defensive, he doesn't trust peoples intent and, I'm deeply frustrated that his inflexible beliefs' stop us truly connecting. This was me before 2022. I've had a major perception shift, he's unlikely to create the turmoil in his mind necessary for this shift plus, he's old.","I procrasti-called my good friend, we were both working. He answered, I felt happy because I was receiving reinforcing signals within my body to remain connected with others and especially my chosen family/tribe. We discussed: work, next appointment deets, shared some random disconnected pieces of knowledge just for fun, our impressions of some music and both agreed to leave it there until next time.

I've now re-read your question and my understanding of it has changed, perhaps further away from it's actual intent. I will answer it now with awesome brevity: I was really connected to my feelings of excitement when I knew that I was going to return to riding my bicycle everywhere again."
"When I was living with my little sister, my nephew and I had opposing astrology signs and as a result we didn't get along very well in the beginning. We were both guilty of being instigators as well as getting annoyed with one another. Eventually my sister sat us both down and explained the absolute necessity for us to respect one another and find a solid way to coexists without being at odds. After that talk, there was a gradual learning curve from both of us. We learned to recognize instigation and rather than react in the moment, to bring it to my sister's attention. She would then concisely and effectively correct the behavior. After that adjustment period, my nephew and I grew very close.","My wife and I have exceptional limitation within our relationship. We've never had the typical problems many other couples seem to have whereing they fight or argue. Our struggle has always been to overcome the limitations so we can be closer psychoemotionally and to bond on all levels that we can. We are very much in love, but despite the absence of conflict, our story is a bit of a sad one sometimes."
"When I was 4 years old I lost my great grandmother and ever since then I have blamed myself for her death. I still get flashbacks to that very day when I was a small 4 year old, scared to do anything even when she was crying out for help.",I never really had any that I k ow of.
"My partner (male, 55) gave his daughter (14) permission to get her septum pierced, he himself didn't even agree with it but he gave it anyways because, in my opinion, he lacks the ability to cope with family conflict. We did have a couple heating, albiet brief discussions about it, because I don't agree with kids getting piercings, especially when they're as dirty, rude, and lazy and his, but he'd rather experience no friction than being a proper parent. Eventually I gave up, because after 5 years I know when something's futile. She's also not my kid, so I can't bring myself to give a shit lol","I experienced countless, daily conflicts while working at the animal shelter, sometimes people are very enraged with the service we offered, if we didn't have room for a surrender or stray. Once a man threw a cat inside the office and ran out and burned off in his truck. At the end of the day, it was easy for me to let go of my ego about how he treated me and prioritize the distressed cat. We truly didn't have room for her, so we had to invent something in a storage room, but it wasn't her fault what had been done to her. Most of the time I just de escalated people's emotions by repeating what they said back to them to make it clear I understood their emotions. It was a skill that has paid in dividends over my life."
"Family member found a new religion and became a fundamentalist.  I tried to quietly reason with them for 20 years then, when they said something rotten about another family member's marriage,  kicked them out of my life.  Loudly.",One family member found out something about our childhood that was incredibly traumatic for them.  We grieved together.
"As a child I was diagnosed with adhd, I was the 3rd out of 4 of my parents children. I was also the only neurodivergent person in the house, and quickly my parents learned they didn’t know how to deal with my “problems” and resorted to wrestling 8 y/o yo me to get his way. One day when I was young, young enough to be remembering things ig, I remember having a meltdown because I hated the feeling of the shirt on my back (I had sensory problems) and dad couldn’t deal with it and ended in me being dragged down the hallway, screaming and crying as I went. ",We would always go down to the park near the beach for my birthday and we’d have cake and fish and chips and everything was so calm. 
"It was a few months ago. I...don't PICK a side in conflicts or opinions, and my friends were telling me about how the other people in our class were telling them things that wasn't really all that nice. I mean, I SAW it happen, but for some reason, I wanted to know the other side of the story. Throughout the weeks, my friends avoided a lot of insults from them. Until one day, it just blew up. They had a verbal fight - and the teachers weren't there. Our class president couldn't stop the chaos - everyone was heated. I stood there, watching the fight unfold. No matter how much I wanted to interfere and take my friends' side...I COULDN'T. It felt against my nature.","Unexpected situations. Yeah, well, there's a lot - might not fit in the box."
All my life I've been emotionally neglected by my friends and family. They always treated me like a joke and i constantly felt like they didn't care about me.,My s/o makes me feel good and accepted now in life. We have similar interests and for once i feel cared for and loved in my life.
I don't have been in this kind of situation,I had a debate with a freind about the retirement age
"When i was in middle school, this group of kids would call me and my friend racially directed insults and they would treat us like animals, they said you couldn’t sit their when the seat was open, wouldn’t let you step where they step or anything.",When i was in fourth grade on this girl and I told her and she screamed “IM NOT A LESBIAN” and it just made me really upset
"I was treated badly by my Finnish biological father when I was little. He only cared about my twin sister so I was for the most part a shadow. He hit me and said that I was trash. So he caused me to develop PTSD, so every time he came I went hiding (my parents are split up). I've still got PTSD, but I can handle it so well that I didn't require any assistance with it. My ADHD was at its worst back then. You see, I've got adhd, dyslexia, autism and gender dysphoria on an extreme level. But now days I know my strengths and weaknesses.","I've always been scared of people viewing me weirdly due to me being Transgender (male to female, only got bottom surgery left) I used to actively hide behind others on the street so I wouldn't be looked at, despite that the feeling was only mental and wasn't something that happened. I also want to add that I ran into a glass door with my right arm when I was younger so I lost my sense of feel in 4 fingers and general motor control. So I'm physically unable to illustrate/write properly and creating anime art has always been a dream of mine. But this changed when I found AI, now I can do something that I've dreamed about doing. I enjoy making artwork extremely much. 

Thanks for reading, SkandiciaVC "
I had a friend that was depressed and going through a hard time and was blaming part of it on me and I tried to help but they only pushed me away. We're still amazing friend and we don't ever talk about that.,I was having a hard time and had a breakdown down during lunch at school and one of my friends (This is a different one) saw that I was sad and helped me by getting me help and having me talk to a teacher. (I was sad because I had all these negative thoughts about myself) 
My father's toxic behavior.,Being overworked at my last job.
Well my brother is a bit negative so we argue a lot,When me and my mom play some video games
"I guess the worst I can really think of, is something that happened when I was about 7 years old. My grandpa invited me and my brothers on a camping trip, without our parents. I thought it would be fun, I loved camping, but I didn't know much about Grandpa or his, at the time, girlfriend, Maggie. This trip was on this little mountainside with a beach at the bottom. It was pretty fun but almost all my memories of that place are bad thanks to that hag my grandpa married. 

So, important thing to know about me, I have autism. No one knew, not even me, until I was officially diagnosed at age 16. (I'm 19 now as my profile says). Thing is, this made childhood, socializing, and a few other things kind of... difficult for me. For example, Something I've grown to notice; is I often say what's on my mind. blunt honesty. to the point it can unintentionally offend people. So, it sometimes can be hard for me to make and keep friends. So, as a kid, I did my best to socialize and meet as many people as I can and make as many friends as possible. And I didn't know Maggie until this trip nor any of the other people I met and don't remember on the trip. So, needless to say, I wasn't exactly a welcome presence. I ""talked too much"" for Maggie's liking (fucking hypocritical bitch- she was talking SO much more than I was to her adult friends) and when I got mad and, for once, left the space that upset me by going to another table, Maggie insulted me again and decided to give me the nickname Angelica after that brat from Rugrats. (Also, my name real name isn't anything close to that, so it confused me a lot)

So, not long after, she wouldn't let me leave the trailer to go say hi to more of my relatives who were also on this camping trip. not even the ones right next to us! she did this often, but the messed-up part? She let my brothers, at the time 4 and 3, wander and do whatever the fuck they wanted! I think the worst part, was on the 2nd day, (we were only staying for 3) me and my brothers wanted to go down to the beach. to play in the water a little. She said no to our swimsuits and sent some bitchy teenagers to watch us who CLEARLY didn't want to. So, Maggie and Grandpa told us to not get wet, kind of hard to do with clumsy kids under 5. So when we got there, we rolled up our pants and played in the gentle waters. I was taller and walked in a bit deeper than my brothers. sadly, they decided to also go in deeper. 

Thing is, even with TWO YOUNG ADULTS THERE, I was punished with 3 FUCKING HOURS OF TIME OUT all by myself, in the trailer, just because a little of the rolled-up part of my brother's pant's got wet. I WISH I had more common sense like now because I totally would've stood up for myself and not obeyed... but, I ended up suffering the punishment for a mistake that literally fixed itself by the time we got back to the campsite. yea I did not have a good time there. At all. and the next morning, when we were packing to leave, Maggie yelled loudly at me with the name ""angelica"" because it would just be HORRIBLE to call me by my real name. and because I forgot, I didn't answer. yea basically all I remember was Maggie making the trip horrible.

I never let it go because I never got to talk with her and explain that she upset me. literally been over a decade and I still haven't forgotten or forgiven her. I would go into the argument I had with my grandpa a couple years ago regarding the incident, but I've gotten emotional enough already... besides this message is far longer than it needs to be lol- but yea, to put the ending simply, I still hate Maggie and don't ever want to see her again unless I get to talk shit to her, I hate my grandpa now and don't want to see or speak to him either, and I don't consider either of them family anymore :)

sorry for dumping all that on you- I haven't had many chances to really talk about this...","One of my favorite memories of my family was at my graduation. Even if my grandma on my dad's side (his parent's divorced so this was his mom, not Maggie) was there, I still had a great time and felt really accomplished while I was there. Even if I slightly feared what came ahead, I felt pretty damn confident that day. I mostly had fun though with my mom and grandparents on my mom's side, they spoke to me a bit more and they definitely do better with me than my brothers or my dad's mom-. (I just said it that way so you didn't get confused- I do still mostly consider her family.) But thankfully everyone behaved, and my dad's mom didn't start drama. "
"I have an older sister who I fight with quite often. She says it is because we have so much in common, but I feel it’s the opposite. I feel like every decision I make is a bad one and others would be better off without me.  I can never tell if I’m the toxic sister or if it is her.","Another one of my siblings and I have a strong bond even if we still fight, but that’s not unusual for siblings. We do lots of things together. We enjoy the same food and music. We also feel comfortable telling each other things that we wouldn’t tell our parents. We trust each other. "
I just broke my dark starlow and I’m asking my mom to put it back,Anything including the Bad breath topic
Recently (like two weeks ago) my older sibling got severely angry at me for... being myself i guess? This ended with him throwing a tea jug at me and giving me several death threats...,A few days ago me and my grandmother watched a TV show together
Abusive parents from age 0 to 18,Moving to the city and finding flatmates
"One time, I had an argument with my mom at the end of my birthday.","Last night, I ate some microwave chicken nuggets."
"Well, I have hard-working parents and I greatly admire them for taking care of my family, but there is one big tic I have with my mother. She is a sweet lady, but... She has a large spending habit, and my dad happens to be the only one who is working for money. She’ll get mad at my dad for not giving her money to spend on a mobile poker game app. I know it doesn’t sound much, but the amount of money she puts into it is more than thousands. I felt bad for my dad, so I tried to talk to her if it was to the point of addiction. She of course, ignored me. She’s not really the type to argue with me. I hope I could help her in some way, shape, or form.","Even with all the conflict, I feel like my family means more than anything to me. I remember talking to my dad about my soon graduation, and how I’ll be leaving my family independently. It’s a sad thought knowing that I won’t be able to see my family for four years in the military, but my dad didn't stop me from making my own choices, even if they're going to be tears falling from my siblings and especially my mom from the choice I make of wanting to go to the military. My dad told me I have to make my own choices, and never be pushed by others. Because he knows who I am. A follower, not a leader. But he believes that, I can be my own leader one day. I'm still eighteen, but I know what I want to do. I told my dad, that I’ll help him. I’ll help my whole family."
My brother and I had gotten into a violent argument over the way he was treating a female friend of mine. He was drunk. When I confronted him. He attacked me. Breaking my front two teeth. ,I spent a day exploring a new city. I made a lot of new friends. And decided to move there immediately. 
"Mum and dad don’t live together so I have to travel to see my dad who lives ins different country but in a drivable distance. When I was 10, there was a mix up between me spending time with my dad and my mum wanting back at her house because of other plans. They both argued on the phone until my mum drove over to my dads house to pick me up. Where they argued more. I was meant to go a friends house a day or two later and I was feeling so down and guilty because I thought that the problem was because of me. To this day that I’m nearly 17 it scares me to see my parents argue like that again because I know I’m the reason why mum and dad still know each other. ","I’ve had few fights in school because of my messed up and angered personally from hanging around the wrong people who are called”gaslighters” which is where people start trouble between other people through lies and controlling them. I was 15 and I had been severely wound up throughout the day through “gaslighters” and I was still suffering and worrying about my mum who had cancer at the time. One afternoon, it was the end of the school day and in the last lesson I was tested to a boiling point from one person. After the lesson finished I followed him and he came towards me knowing I wanted to fight him and we fought badly until it was clearly obvious that I’d overcome him and beat him badly. Later that night the fight really affect me and I tried to take my one life by strangling myself with a scarf in which I backed out midway through. "
"I usually avoid conflict, so i don't have much to say here. The biggest conflict we had was a small arguing about my drinking.",Everything else
"Conflict follows me, maybe I seek it, I like debate. But to be honest, I also like mitigation and compromise. Rarely have a burned a bridge and not put it out. I have often been the instigator of these conflicts with friends, significant others, sometimes family members, usually starting with me thinking I was wronged, sometimes that is true, but not always. I then burn the bridge, and upon a debate I find out if it was a misunderstanding. This has made me hard to deal with but I prefer this, as I constantly am put in a position of not receiving the honest truth and sometimes a debate or argument is the only way to bring it out.","I feel when given the truth, difficult as it may be, I operate in a way that is beneficial to everyone, usually treating everyone much better. But it is tough, my mind doesn't allow good to exist without condition, however when I am given info that is good but not great I tend to do nice things for people and get less agitated or suspicious."
"When I broke up with my ex, we argued because he was not understanding my reasons I wanted to quit him","Watching netflix with my actual boyfriend, the relationship overall never went into some conflicts"
"Well I have had a lot of past conflicts with my dad because sometimes he compares me to other people of my age that have achieved much more things in life than me, that makes him get really angry at me","While my mom is the exact opposite of my dad, She always try to incentive me to try out different things and never belittles the things that I achieve and do"
Aruguing about which game is better Zelda or mario,Making the nightmare on oak roads
the death of my grandmother but that never stopped me from creating art,my family always fights but in the middle of conflict art helps me to get out of that place of chaos
"A bit back I had a girlfriend who broke up with me and accused me of manipulating and suicide baiting her, a majority of people believed her and most of them, including her, cut me off and as a result I lost a lot of friends because of that.","I went out with a couple friends to go see Avatar 2 in theatre's, and although I wasn't much a fan of the movie itself I still had a great time with my friends, they made it a lot of fun!"
well well well its.. my dad. alot has happened and hes told me some... stuff. hes told me to kill myself and...alot more.... ,one time my dad took me too baskin robins to get ice cream. it was yummy yummy
Short answer. it just we think differently. They think what I do is waste of time and I should focus on survive rather than follow my dream (Get a job something like this) I'm sick of toxic environment in work place and I decide not to go back. It bad for my mental health and I'm not happy about it at all being Graphic Design. ,Same thing Same Answer as first Question. It just we think differently.
"My mother's boyfriend is a major control freak, and will get mad over little things, its like walking on eggshells. If I spend too much time in my room avoiding him he gets upset, if I spend too much time hanging out with him he gets upset, its a lose lose battle for me.","My current boyfriend is currently planning a birthday party for me, and every interaction I have with him is really rather sweet c:"
I've always been distant and tend to drift away from relationships ,I've had a ton of health issues in the past which partially caused the answer to the last question 
My past experience I've had that involved conflict with my family members is that my family doesn't approve me talking to strangers.,My past experience I've had with strangers is that they steal  my art works or make my characters in a nudity form
"I remember playing carrom with my younger sister when were not even in our teens. We developed an argument and because I had a temper back then and out of anger I hit my sister on the arms. My father grew angry but as he never beat us, he took his rage and broke the carrom board as a sign of lesson for my benefit.","It was my dad taking me and my younger sister to the cinema for the first time. We watched the Hindi science fiction film called ""Mr. India"" starring Anil Kapoor and the late Sri Devi. It was one of the happiest experiences of my life."
"I ran away at one point, then everything went downhill till eventually it got better.","Me and my dad had a detailed talk about what we could do to make things better, and did."
"Well, believe me or not, my father was a former soldier who committed atrocities and fled to France under a new identity. He is long dead. But he was violent and alcoholic, so conflict situations were literally our daily life, for me, my mother and my 5 brothers and sisters","Sometimes there are conflicts, but with my immediate family it doesn't happen so often anymore and we are very united"
My parents divorced when i was young because my dad cheated on my mother. The family has conflicting opinions on my dad making it hard to have a solid relationship with him.,My mom and i went shopping the other day and even ate at a restaurant :)
"I never thought it would be so easy for me to answer this question! I have one very important conflict with my parents. the fact is that we all live in Russia and they support the war, but I do not. In addition, my mother is Ukrainian herself - she was born in Chernihiv, my grandmother is buried there! I could not even imagine how much propaganda can be effective! my parents laugh at me when we talk about it, they say I don't know anything. I'm an adult, I'm 30 years old, I can form my own opinion about this, and I probably know more than they do, but they don't care. This is my greatest disappointment and pain in life. We all think that our parents are good. But no. They are the same as the rest of the herd...you can't imagine how hard it is morally to live in this country for someone like me. this is a catastrophe. I am hated along with everyone because I was born in this country and there is nothing I can do.","I hope I understood the question correctly. A few years ago, I decided to confess to my parents that I had become a pagan. my mother is a Christian and became very devout in her old age so I was worried. to my surprise, she took it calmly, although it seems to me that she does not take it seriously, as if I were a child who decided to play. nevertheless, I’m glad that we don’t have real conflicts about this (besides the fact that for some reason she still congratulates me on Orthodox holidays, I ask her not to do this)"
Had an arguement where my mum was trying to go against my brother's last wishes for his funeral where he wanted cremation and she wanted burial,Talked with my adoptive dad about how he thinks that call of duty is a game I should pick up and that we'd be able to play together at some point
"That's a little hard to answer as I have conflict with my family every day. Not just shallow ones, big ones that make me question my sanity and sense of self. On the side of my significant other, however, we had a fight recently regarding time for one another. We're both college students; her in the medical field, and me in the arts. We struggle to find time for one another sometimes and it's a constant battle that I don't really mind, because at this point, long distance entails more than that, so I have to expect bigger conflicts than this. We solved our mishap by communicating with each other.","In regards to my family, it's the small daily interactions like preparing a meal for my mother or eating with them at the table. There is silence but it is so much more preferrable than constant squabbling. There are those pockets within days no matter how stressful they are."
Abuse from multiple family members,"Finding people that not only accepted me and my past, but have uplifted me to love myself more and help me continue to strive for betterment. "
"When I was adult already - married and with children - it was revealed my father had an extramarital child. We did not get very well along with my father anyway at that point, because he is an irritating, grumpy guy full of himself, even though one could hardly say his life turned successful in any respect. It wasn't a real conflict, but more of an abandon situation and as years go by we only keep courteous contacts, though we do not fight. I don't think I had any real conflicts in-family. My step sister broke all contact with me after the initial relations were established and I do not intend to renew it.","It's difficult to choose one. I'm in my mid-40s and been through better and worse times. I server in the army (compulsory service at that time) and I lived my childhood on the Soviet side of the iron curtain. Both of these were difficult at times.

On the other hand I still have a great family even thought we've been through hard times. I used to go abroad quite a lot when I was younger and I've seen plenty of Europe. Already being an adult in my late 30s I published my first novel and that was a releasing experience that I liked very much.

There is plenty of stuff I might qualify as positive experience and in fact for the past few years I'm willing to say ""it's a good life"". Sure, difficult at times, and there are worries and problems to be solved, but all in all it's so stable and nice I got time to publish drawing on DA in my free time. It means much :D"
Um I guess my mom always compares me to my older brother she keeps forgetting I draw art to and always talks about his talent with drawing and singing and how smart he is and when I try and tell her it hurts my feelings she tells me I am overreacting ,Well the question doesn’t specify it has to be a bad experience so in my art class my teacher told me I have a musical hearing (English is not my first language so I don’t know how to say it correctly) with colors and that I have improved alot since we began the class. It made me feel happy and seen that maybe I have some kind of talent 
"This story begins in my childhood, an arrival in the world by forceps, which will leave a scar on my right cheek which I still carry at 68 years old. Very young, I will keep my distance from my comrades, on the one hand shy and on the other hand changing very often from primary school (Linked to my father's work). In addition, a somewhat macho father, he always tightened the screws on us so that we stayed in our place. But he always wanted us to defend ourselves if necessary, if we were the object of a physical attack. Despite everything, he often belittled me, for all types of ideas that I could put forward, it was stronger than him. He had trouble expressing and recognizing my abilities and qualities. Then one day, I was about 18 years old, during a very snowy and very cold winter (-20°C), he wanted to start his car. He asked me to help him. But very quickly we fell out, saying that I was doing nothing good. So I rudely told him what I thought of him and left him in the middle of the road to fend for himself. Since that day, our relationships have been held with much more respect for each other.","I am an adult, I work in a state research center, and I face the world of work. A world that I live with these injustices, these non-recognition, these perversions. At the time I was a senior technician with over ten years of experience. And like any research team, a young engineer took the lead. At the start it is going well, good atmosphere of good relations, I realized that it was not going to last. The team leader regularly spoke up when I was asked a technical question and asked to answer. After which, other events will intervene, and I will see that it will not work out for my career. My advancement, my possibilities of taking on responsibilities will disappear in favor of him. His ambition was such that he ended up changing jobs and becoming head of the laboratory. One day during a retirement party for a former colleague, we met. A little surprised by his presence, he was distant with shifty gaze, he was at the back of the room and I was on the opposite side. After the traditional speeches, I made the decision to go greet him, to see his reaction and make him feel uncomfortable. It was nothing to us. We were going to talk like two adults who had things to talk about. At one point, he interrupted me and told me that he wanted to tell me his deepest thought. It is there, that He asked me to forgive him for all his harmful actions made to harm my career and put to his profit. Frankly surprised by this confession, I told him that I was happy that he became aware of these errors and that I forgave him. For my part, I was already retired, so no more contact with him, but I admit that it freed me, to know that this was a real fact, and not linked to my perception of the facts."
"I used to often hear my parents having sex. I understand that it's normal, but it's very traumatic and does not let me sleep. I tried to talk to my parents, but they shouted at me and said they don't care. I don't hear these noises lately, but the development of paranoia still makes it hard to sleep.","I can't remember something like that, I don't remember most of my life."
"I have PTSD among other disorders. My daughter was 12 then and her mother and myself had been separated for years by then. We were best buddies and I'd go get her on the weekends and we'd hang out. One weekend when she was over, I had the worst episode of PTSD I think I ever had... and I don't remember any of it. I found out a couple days later that her grandmother came and got her because I scared her shitless. She told me what my daughter had told her and confirmed that I hadn't touched her physically, just mentally. I scared her so bad that she didn't talk to me again for nearly two years after that. She wouldn't answer my calls, return texts or anything... for almost two years. My head doctor said it was because I refuse to take my meds. Haldol, Thorazine and Lithium? No thank you! I've seen what those have done to some friends.","The day my daughter called me for the first time since my PTSD episode. She was weeping uncontrollably as she attempted to apologize to me. Since that day, we've been best buds like we were before. "
My friend died because I like to walk and I never take the bus,"I finished a comic after 15 years, which I used to portray my psychological evolution through the years, by the final chapters my mind was in pieces. Until the day I finish it, from one day to the next everything calmed down. now I am fine"
"A couple months ago, a close member of mine and I stopped talking. I had an idea of why and didn't go any further. When I tried to contact this person once, then a second time and got no response, I knew something was wrong. This situation lasted for two months before the said person came to talk to me. We put things straight and everything went back to normal. ","Communication is the key. I had an experience with a friend where we discussed several topics. Even though we didn't agree on our stances, we listened to each other. Sharing our stories allowed us to have different views on these topics. Conflict is unnecessary when you are just seeking to open your mind to the world.  "
"When I was grdauating from Ph.D course in graduate school, my mother opposed to continuing my career in academic sector and she hoped to go to private sector. Beside this opposition, I have no self-confidence and I knew the academic world is very strict with respect to employment, so I got a job at a securities company. ","Employemnt at securities company did not fit to me completely and it was against to my true intention, so I suffered from mental illness. 11 years after, I resigned securites company and went back to university as a post-doctoral researcher. But, I was fired in only one year and I experienced several companies. However I got the researcher position in a pharmaceutial industry finally, and this position fits to my intention and personality very well. Now, I'm spending very happy days. When leaving securities company and going back to university, my mother did not oppose and she was for my decision."
"My father throwing me out of the house when i was 9, we fought a lot after that....","when my dad passed away, no one fought when it was time for him to be buried....  "
"My Job. My father wanted me to be a soldier, but I chose software engineering and cyber security as a profession.","I have not had any conflicts with my girlfriend so far, she also supported me when I said I wanted to get married. I don't know if this survey is useful for...
"
"My friend came tô my home to play Dungeons and Dragons, in the middle of the game he called me dumb, and other female friend of his too, i tried my best to don't show how i was felling bad about that, but she make a show, saying that she would never talk to him, in the end of the day, she was leaving without saying good bye to him, but he said he was sorry, and them she said he did hurt her feelings, they talked a little about it, them they hug, and she get home, them a make a joke, saying that he hurt both of us, but only she received apologys, he laughed at me, i was heart broken, it was some years ago, but some weeks ago some friends came to my house to play videogames and he came too, in the middle of a conversation where he was saying that he hate when others leave him behind because they can't just say how they are feeling, so i started to talk about that time, he said he was sorry, and how he did think that was a joke, and that he didn't know that was seriously, a said that i understand his side, and how i needed to be more serious about my feelings, we hugged and now we are good ^w^/ (sorry about my english)","Evervything seems so blurry, i can't remenber the feelings so well, i guess when i still had my little Quail Pet, Sota, she was the most amazing pet i have ever had, i remember how she would chirp every morning tô wake me up, to let she go to the Garden, how she would lay in the bad tô feel the Sun, and then i joined she, today i am pale, because i forgot to take some sun hauhhauahauhauahau hope it did help your research, bye bye"
"A past experience I've had that involved conflict, was in the Auto Show in Toronto, with a family member.","A past experience I've had that DIDN'T involve conflict is with a family member, in the Toronto Premium Outlets"
"A close friend I've known for eons tried to blame me, and another friend, for the downfall of his marriage. He felt that because he had been friends with us longer than his wife, we would naturally take his side. We both attempted to make him understand he was digging his own grave, but he was unable to accept blame for his own predicament. ",This is a much wider swath as every day is an experience. That said one of my favorite memories was simply have lunch with my mom at this little eatery. It was about getting to know my mom and seeing the world through her eyes. 
This is basically just an aunt of mine that used to babysit me and my younger sibling having favorites for her grandchildren but treating me and my younger sibling like shit.,Just my younger sibling stealing my art and giving it to her teachers claiming it as her own.
my brother and me in the childhood we have battle with us and our family,my moral and etic in the world
"A friend of mine would gaslight me into telling me ""this feels like a situation I had with another person who tried to pull me away from my friends"" which felt like a label being put on top of me, we didn't know each other for long, but it felt like we talked openly about things especially deep emotional topics. It being a very new friendship I wanted to get to know her, but all appointments and meet ups we tried to do she somehow would ditch. When I asked her about it, she told me she would want to also do other things. I told her this is fine in my book but please at least tell me about it. Long story short, we are no longer friends because she kept setting me up and just kept ditching me all the time without communication...",I had a beautiful road trip to finnland with my sister. The Nature was amazing and beautiful and we tried to see the stars and standing in the middle of nowhere just being even able to see satelites and the milky way together was just a memory I'll never forget. Just my sister and my and the deep darkness of the night and the starry sky ofc.
"Recently I wrote a person who I like a lot in the past and haven't conctacted him for many years, and I asked him how is he and how he experiences the war situation (we are both from Russia and both fled Russia going to different countries) and whether he wishes world peace deep in his heart. He replied to me, but then, after I asked him a question that was formulated in a more esoteric way, he didn't want to talk to me anymore. Perhaps it was either too personal or too crazy for him. It was rather painful.  ","Last year I had to leave my country, my parents and cats, because there was a risk that I would be drafted to army, and I decided to avoid the risk. It was a rather complicated situation in terms of emotions, and I hope that my close ones were able to understand me, so I don't think there was a conflict or something. Nevertheless, it was the most diffucult decision in my whole life."
"The discovery of my homosexuality created a precedent conflict with my mother. It's been 23 years since I came out, but I can't get the bad words I got out of my head. ",My choice to drop out of university studies 
"I am a conflicted person, but I do not like to conflict with family members, because in the case of this, I maintain control and do not provoke anyone. Thus the environment remains neutral","In a situation when a friend came to a conflict, I put pressure on him, understanding the reason for his indignation, which cooled his ardor and so we managed without conflict."
When my mum blames me for something I didn’t do,When we went to the cinema
my brother sean and i were really close,"my art improving
"
I was in an abusive relationship with a woman that was good at being mentally abusive and pushing my male toughness self expectations. So I was really in a constant stress of demands and pressure and needed my father to help me in a desperate attempt of figuring a money situation. With all that she was doing to keep me on the edge of my mind boundaries in handling stress I asked my father about help how to find the money while we were chopping wood for the winter in the basement of the apartment building I was living in. He said that my woman's behaviour must change and he can't really give me money or advice. In the next second I realised I am standing with the axe in my hand and looking him with rage. I broke down. I couldn't imagine if I lost my sense for right and normal what would have happened. My father looked so desperate and upset by the whole thing. I hugged him and apologised. ,"Now I am in a happy longlasting relationship with another woman and the worst case for us is to disagree or solve a non heated argument in a very calm and talkative way. I lost a job a while back and instead of having constant disputes about money, we teamed up to make the best of what we had as a budget and focused both on job offers and applications for me which ended in a successful finding of a new job for me."
"Well, I do recall the many times my young brother beats me up over my interests ",One of my teachers at school openly told me that I have no right to free speech 
When I was young my father abused me and my mother. My mother almost died several times and so have I. Luckily were still alive.,I would watch our favorite show called Elmo when I was young. I don't watch it anymore but it was my favorite show as a child.
a few years ago a violent dispute broke out in my group of friends.  I was involved up to my neck.  this dispute has caused physical (scarification etc) and moral wounds on my friends.  And for me a big problem of anxiety  this kind of conflict and a kind of distance from certain rather violent situations. it was about a story of an evening or event I no longer remember the trigger. (Sorry that is not so clear  I try to write the best),"I was followed half the way to school when I was still young.  every time I turn, he follows me.  I did the technique of: turn 4 times to the left or to the right which brings us back to the starting point and the person was still behind of me.  I managed to sow it thanks to the help of a mother with her children.  I pretended it was my mother.  the lady understood immediately and drove me home.  no one around me knows.  it was terrifying."
I’ve had an experience with a friend and family and my sister is talented at art and she gave me the confidence to start a DeviantArt account and I already love it,I enjoy making art some of the time and what I like to do in my free time is fine cool stuff and post about it on social media
